Student Name,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Avg Tamil,Avg English,Avg Maths,Avg Science,Avg Social,Max Avg,Max Sub,Outcome
Student 1290,88,82,86,99,85,88,82,86,99,85,88,82,86,99,85,88,82,86,99,85,88,82,86,99,85,88,82,86,99,85,88,82,86,99,85,88,82,86,99,85,88,82,86,99,85,88,82,86,99,85,84.2,84.0,84.2,97.1,83.6,97.1,Science,Medical
Student 1291,87,86,87,81,84,87,86,87,81,84,87,86,87,81,84,87,86,87,81,84,87,86,87,81,84,87,86,87,81,84,87,86,87,81,84,87,86,87,81,84,87,86,87,81,84,87,86,87,81,84,84.3,84.5,85.4,84.2,83.7,85.4,Maths,Engineering
Student 1292,87,87,82,83,85,87,87,82,83,85,87,87,82,83,85,87,87,82,83,85,87,87,82,83,85,87,87,82,83,85,87,87,82,83,85,87,87,82,83,85,87,87,82,83,85,87,87,82,83,85,84.7,83.9,83.3,83.2,84.6,84.7,Tamil,BA
Student 1293,82,80,80,87,85,82,80,80,87,85,82,80,80,87,85,82,80,80,87,85,82,80,80,87,85,82,80,80,87,85,82,80,80,87,85,82,80,80,87,85,82,80,80,87,85,82,80,80,87,85,83.1,84.1,84.7,84.2,84.4,84.7,Maths,Engineering
Student 1294,85,87,80,86,80,85,87,80,86,80,85,87,80,86,80,85,87,80,86,80,85,87,80,86,80,85,87,80,86,80,85,87,80,86,80,85,87,80,86,80,85,87,80,86,80,85,87,80,86,80,83.8,84.8,82.5,85.3,84.0,85.3,Science,Medical
Student 1295,86,82,84,85,84,86,82,84,85,84,86,82,84,85,84,86,82,84,85,84,86,82,84,85,84,86,82,84,85,84,86,82,84,85,84,86,82,84,85,84,86,82,84,85,84,86,82,84,85,84,84.4,83.8,83.5,83.9,84.4,84.4,Tamil,BA
Student 1296,88,86,87,87,85,88,86,87,87,85,88,86,87,87,85,88,86,87,87,85,88,86,87,87,85,88,86,87,87,85,88,86,87,87,85,88,86,87,87,85,88,86,87,87,85,88,86,87,87,85,84.2,84.1,83.2,83.3,82.4,84.2,Tamil,BA
Student 1297,85,82,83,85,85,85,82,83,85,85,85,82,83,85,85,85,82,83,85,85,85,82,83,85,85,85,82,83,85,85,85,82,83,85,85,85,82,83,85,85,85,82,83,85,85,85,82,83,85,85,83.9,83.6,83.7,84.9,83.8,84.9,Science,Medical
Student 1298,83,83,90,82,80,83,83,90,82,80,83,83,90,82,80,83,83,90,82,80,83,83,90,82,80,83,83,90,82,80,83,83,90,82,80,83,83,90,82,80,83,83,90,82,80,83,83,90,82,80,82.4,83.8,91.7,82.8,82.8,91.7,Maths,Engineering
Student 1299,85,86,82,87,83,85,86,82,87,83,85,86,82,87,83,85,86,82,87,83,85,86,82,87,83,85,86,82,87,83,85,86,82,87,83,85,86,82,87,83,85,86,82,87,83,85,86,82,87,83,83.6,84.3,82.5,84.9,84.8,84.9,Science,Medical
Student 1300,86,87,80,99,86,86,87,80,99,86,86,87,80,99,86,86,87,80,99,86,86,87,80,99,86,86,87,80,99,86,86,87,80,99,86,86,87,80,99,86,86,87,80,99,86,86,87,80,99,86,84.3,84.2,84.4,97.1,84.7,97.1,Science,Medical
Student 1301,80,85,86,83,86,80,85,86,83,86,80,85,86,83,86,80,85,86,83,86,80,85,86,83,86,80,85,86,83,86,80,85,86,83,86,80,85,86,83,86,80,85,86,83,86,80,85,86,83,86,83.0,84.4,84.0,85.8,83.8,85.8,Science,Medical
Student 1302,81,81,83,87,87,81,81,83,87,87,81,81,83,87,87,81,81,83,87,87,81,81,83,87,87,81,81,83,87,87,81,81,83,87,87,81,81,83,87,87,81,81,83,87,87,81,81,83,87,87,83.8,84.0,83.9,84.8,84.2,84.8,Science,Medical
Student 1303,80,85,87,80,88,80,85,87,80,88,80,85,87,80,88,80,85,87,80,88,80,85,87,80,88,80,85,87,80,88,80,85,87,80,88,80,85,87,80,88,80,85,87,80,88,80,85,87,80,88,83.0,83.0,84.6,84.0,84.3,84.6,Maths,Engineering
Student 1304,82,85,81,80,86,82,85,81,80,86,82,85,81,80,86,82,85,81,80,86,82,85,81,80,86,82,85,81,80,86,82,85,81,80,86,82,85,81,80,86,82,85,81,80,86,82,85,81,80,86,84.3,84.5,83.0,83.1,82.5,84.5,English,Arts
Student 1305,87,82,85,83,80,87,82,85,83,80,87,82,85,83,80,87,82,85,83,80,87,82,85,83,80,87,82,85,83,80,87,82,85,83,80,87,82,85,83,80,87,82,85,83,80,87,82,85,83,80,84.2,84.1,83.0,84.8,83.2,84.8,Science,Medical
Student 1306,86,88,86,88,83,86,88,86,88,83,86,88,86,88,83,86,88,86,88,83,86,88,86,88,83,86,88,86,88,83,86,88,86,88,83,86,88,86,88,83,86,88,86,88,83,86,88,86,88,83,84.0,84.7,84.7,84.2,83.8,84.7,English,Arts
Student 1307,86,82,87,87,84,86,82,87,87,84,86,82,87,87,84,86,82,87,87,84,86,82,87,87,84,86,82,87,87,84,86,82,87,87,84,86,82,87,87,84,86,82,87,87,84,86,82,87,87,84,84.5,83.2,84.4,84.8,83.9,84.8,Science,Medical
Student 1308,83,82,88,80,82,83,82,88,80,82,83,82,88,80,82,83,82,88,80,82,83,82,88,80,82,83,82,88,80,82,83,82,88,80,82,83,82,88,80,82,83,82,88,80,82,83,82,88,80,82,83.3,83.1,84.7,82.7,83.1,84.7,Maths,Engineering
Student 1309,84,82,92,87,82,84,82,92,87,82,84,82,92,87,82,84,82,92,87,82,84,82,92,87,82,84,82,92,87,82,84,82,92,87,82,84,82,92,87,82,84,82,92,87,82,84,82,92,87,82,85.6,83.5,91.3,83.9,84.6,91.3,Maths,Engineering
Student 1310,82,80,84,96,86,82,80,84,96,86,82,80,84,96,86,82,80,84,96,86,82,80,84,96,86,82,80,84,96,86,82,80,84,96,86,82,80,84,96,86,82,80,84,96,86,82,80,84,96,86,84.2,83.4,83.5,97.3,84.3,97.3,Science,Medical
Student 1311,85,87,88,80,87,85,87,88,80,87,85,87,88,80,87,85,87,88,80,87,85,87,88,80,87,85,87,88,80,87,85,87,88,80,87,85,87,88,80,87,85,87,88,80,87,85,87,88,80,87,84.2,85.0,84.2,83.7,85.2,85.2,Social,Commerce
Student 1312,85,82,81,86,83,85,82,81,86,83,85,82,81,86,83,85,82,81,86,83,85,82,81,86,83,85,82,81,86,83,85,82,81,86,83,85,82,81,86,83,85,82,81,86,83,85,82,81,86,83,85.3,83.4,84.1,84.0,84.7,85.3,Tamil,BA
Student 1313,81,85,84,86,81,81,85,84,86,81,81,85,84,86,81,81,85,84,86,81,81,85,84,86,81,81,85,84,86,81,81,85,84,86,81,81,85,84,86,81,81,85,84,86,81,81,85,84,86,81,84.0,82.6,86.3,85.9,82.7,86.3,Maths,Engineering
Student 1314,84,85,81,88,82,84,85,81,88,82,84,85,81,88,82,84,85,81,88,82,84,85,81,88,82,84,85,81,88,82,84,85,81,88,82,84,85,81,88,82,84,85,81,88,82,84,85,81,88,82,84.1,84.6,84.2,85.0,83.9,85.0,Science,Medical
Student 1315,82,80,86,84,80,82,80,86,84,80,82,80,86,84,80,82,80,86,84,80,82,80,86,84,80,82,80,86,84,80,82,80,86,84,80,82,80,86,84,80,82,80,86,84,80,82,80,86,84,80,84.0,84.6,84.3,84.4,83.7,84.6,English,Arts
Student 1316,83,82,82,85,86,83,82,82,85,86,83,82,82,85,86,83,82,82,85,86,83,82,82,85,86,83,82,82,85,86,83,82,82,85,86,83,82,82,85,86,83,82,82,85,86,83,82,82,85,86,84.9,83.8,83.6,86.3,83.2,86.3,Science,Medical
Student 1317,87,88,87,80,87,87,88,87,80,87,87,88,87,80,87,87,88,87,80,87,87,88,87,80,87,87,88,87,80,87,87,88,87,80,87,87,88,87,80,87,87,88,87,80,87,87,88,87,80,87,84.2,83.2,85.2,83.7,85.8,85.8,Social,Commerce
Student 1318,82,87,81,83,84,82,87,81,83,84,82,87,81,83,84,82,87,81,83,84,82,87,81,83,84,82,87,81,83,84,82,87,81,83,84,82,87,81,83,84,82,87,81,83,84,82,87,81,83,84,82.5,85.0,83.3,83.8,85.1,85.1,Social,Commerce
Student 1319,86,83,84,87,81,86,83,84,87,81,86,83,84,87,81,86,83,84,87,81,86,83,84,87,81,86,83,84,87,81,86,83,84,87,81,86,83,84,87,81,86,83,84,87,81,86,83,84,87,81,84.1,83.6,82.9,82.8,83.3,84.1,Tamil,BA
Student 1320,88,87,93,95,80,88,87,93,95,80,88,87,93,95,80,88,87,93,95,80,88,87,93,95,80,88,87,93,95,80,88,87,93,95,80,88,87,93,95,80,88,87,93,95,80,88,87,93,95,80,84.6,83.8,91.6,96.7,81.9,96.7,Science,Medical
Student 1321,82,88,82,86,86,82,88,82,86,86,82,88,82,86,86,82,88,82,86,86,82,88,82,86,86,82,88,82,86,86,82,88,82,86,86,82,88,82,86,86,82,88,82,86,86,82,88,82,86,86,84.5,83.7,83.1,84.7,84.5,84.7,Science,Medical
Student 1322,86,83,88,85,88,86,83,88,85,88,86,83,88,85,88,86,83,88,85,88,86,83,88,85,88,86,83,88,85,88,86,83,88,85,88,86,83,88,85,88,86,83,88,85,88,86,83,88,85,88,84.6,84.7,84.1,85.0,83.8,85.0,Science,Medical
Student 1323,80,87,86,86,87,80,87,86,86,87,80,87,86,86,87,80,87,86,86,87,80,87,86,86,87,80,87,86,86,87,80,87,86,86,87,80,87,86,86,87,80,87,86,86,87,80,87,86,86,87,85.4,84.2,84.8,85.0,84.7,85.4,Tamil,BA
Student 1324,88,87,82,84,80,88,87,82,84,80,88,87,82,84,80,88,87,82,84,80,88,87,82,84,80,88,87,82,84,80,88,87,82,84,80,88,87,82,84,80,88,87,82,84,80,88,87,82,84,80,83.9,84.8,82.1,82.8,83.1,84.8,English,Arts
Student 1325,85,80,80,88,80,85,80,80,88,80,85,80,80,88,80,85,80,80,88,80,85,80,80,88,80,85,80,80,88,80,85,80,80,88,80,85,80,80,88,80,85,80,80,88,80,85,80,80,88,80,83.4,83.4,83.4,85.2,83.2,85.2,Science,Medical
Student 1326,81,81,87,82,84,81,81,87,82,84,81,81,87,82,84,81,81,87,82,84,81,81,87,82,84,81,81,87,82,84,81,81,87,82,84,81,81,87,82,84,81,81,87,82,84,81,81,87,82,84,82.2,82.2,85.4,82.6,83.0,85.4,Maths,Engineering
Student 1327,85,84,83,84,82,85,84,83,84,82,85,84,83,84,82,85,84,83,84,82,85,84,83,84,82,85,84,83,84,82,85,84,83,84,82,85,84,83,84,82,85,84,83,84,82,85,84,83,84,82,84.6,83.4,85.2,84.7,83.9,85.2,Maths,Engineering
Student 1328,86,86,87,86,82,86,86,87,86,82,86,86,87,86,82,86,86,87,86,82,86,86,87,86,82,86,86,87,86,82,86,86,87,86,82,86,86,87,86,82,86,86,87,86,82,86,86,87,86,82,84.3,83.0,83.8,84.4,82.7,84.4,Science,Medical
Student 1329,83,86,80,81,80,83,86,80,81,80,83,86,80,81,80,83,86,80,81,80,83,86,80,81,80,83,86,80,81,80,83,86,80,81,80,83,86,80,81,80,83,86,80,81,80,83,86,80,81,80,83.9,83.5,83.5,83.8,83.0,83.9,Tamil,BA
Student 1330,84,83,80,95,85,84,83,80,95,85,84,83,80,95,85,84,83,80,95,85,84,83,80,95,85,84,83,80,95,85,84,83,80,95,85,84,83,80,95,85,84,83,80,95,85,84,83,80,95,85,84.7,84.0,83.4,96.9,83.4,96.9,Science,Medical
Student 1331,88,85,93,80,86,88,85,93,80,86,88,85,93,80,86,88,85,93,80,86,88,85,93,80,86,88,85,93,80,86,88,85,93,80,86,88,85,93,80,86,88,85,93,80,86,88,85,93,80,86,84.7,82.9,91.8,83.2,85.3,91.8,Maths,Engineering
Student 1332,80,84,80,86,81,80,84,80,86,81,80,84,80,86,81,80,84,80,86,81,80,84,80,86,81,80,84,80,86,81,80,84,80,86,81,80,84,80,86,81,80,84,80,86,81,80,84,80,86,81,83.4,84.2,83.2,83.9,85.3,85.3,Social,Commerce
Student 1333,84,85,88,83,87,84,85,88,83,87,84,85,88,83,87,84,85,88,83,87,84,85,88,83,87,84,85,88,83,87,84,85,88,83,87,84,85,88,83,87,84,85,88,83,87,84,85,88,83,87,84.8,83.6,84.9,85.2,83.4,85.2,Science,Medical
Student 1334,86,87,87,86,82,86,87,87,86,82,86,87,87,86,82,86,87,87,86,82,86,87,87,86,82,86,87,87,86,82,86,87,87,86,82,86,87,87,86,82,86,87,87,86,82,86,87,87,86,82,83.5,84.1,84.7,84.7,82.3,84.7,Maths,Engineering
Student 1335,81,87,86,81,80,81,87,86,81,80,81,87,86,81,80,81,87,86,81,80,81,87,86,81,80,81,87,86,81,80,81,87,86,81,80,81,87,86,81,80,81,87,86,81,80,81,87,86,81,80,84.6,84.3,83.1,83.8,82.6,84.6,Tamil,BA
Student 1336,88,82,80,86,87,88,82,80,86,87,88,82,80,86,87,88,82,80,86,87,88,82,80,86,87,88,82,80,86,87,88,82,80,86,87,88,82,80,86,87,88,82,80,86,87,88,82,80,86,87,84.8,84.2,84.3,83.4,84.4,84.8,Tamil,BA
Student 1337,88,80,83,84,88,88,80,83,84,88,88,80,83,84,88,88,80,83,84,88,88,80,83,84,88,88,80,83,84,88,88,80,83,84,88,88,80,83,84,88,88,80,83,84,88,88,80,83,84,88,84.0,82.7,85.6,84.7,83.3,85.6,Maths,Engineering
Student 1338,80,84,84,84,84,80,84,84,84,84,80,84,84,84,84,80,84,84,84,84,80,84,84,84,84,80,84,84,84,84,80,84,84,84,84,80,84,84,84,84,80,84,84,84,84,80,84,84,84,84,85.0,85.5,84.4,85.7,85.9,85.9,Social,Commerce
Student 1339,83,81,86,80,84,83,81,86,80,84,83,81,86,80,84,83,81,86,80,84,83,81,86,80,84,83,81,86,80,84,83,81,86,80,84,83,81,86,80,84,83,81,86,80,84,83,81,86,80,84,83.9,83.6,85.1,84.4,84.4,85.1,Maths,Engineering
Student 1340,84,81,84,99,85,84,81,84,99,85,84,81,84,99,85,84,81,84,99,85,84,81,84,99,85,84,81,84,99,85,84,81,84,99,85,84,81,84,99,85,84,81,84,99,85,84,81,84,99,85,83.8,84.2,84.4,97.3,84.9,97.3,Science,Medical
Student 1341,85,80,88,84,82,85,80,88,84,82,85,80,88,84,82,85,80,88,84,82,85,80,88,84,82,85,80,88,84,82,85,80,88,84,82,85,80,88,84,82,85,80,88,84,82,85,80,88,84,82,83.4,83.9,84.7,84.3,82.0,84.7,Maths,Engineering
Student 1342,81,87,91,87,85,81,87,91,87,85,81,87,91,87,85,81,87,91,87,85,81,87,91,87,85,81,87,91,87,85,81,87,91,87,85,81,87,91,87,85,81,87,91,87,85,81,87,91,87,85,82.4,85.4,91.7,83.5,83.9,91.7,Maths,Engineering
Student 1343,82,83,82,87,86,82,83,82,87,86,82,83,82,87,86,82,83,82,87,86,82,83,82,87,86,82,83,82,87,86,82,83,82,87,86,82,83,82,87,86,82,83,82,87,86,82,83,82,87,86,83.4,84.2,83.0,83.9,84.7,84.7,Social,Commerce
Student 1344,86,82,80,81,85,86,82,80,81,85,86,82,80,81,85,86,82,80,81,85,86,82,80,81,85,86,82,80,81,85,86,82,80,81,85,86,82,80,81,85,86,82,80,81,85,86,82,80,81,85,83.9,83.4,83.9,83.3,85.2,85.2,Social,Commerce
Student 1345,84,83,88,85,84,84,83,88,85,84,84,83,88,85,84,84,83,88,85,84,84,83,88,85,84,84,83,88,85,84,84,83,88,85,84,84,83,88,85,84,84,83,88,85,84,84,83,88,85,84,84.7,84.5,83.1,84.7,84.5,84.7,Tamil,BA
Student 1346,87,85,88,86,86,87,85,88,86,86,87,85,88,86,86,87,85,88,86,86,87,85,88,86,86,87,85,88,86,86,87,85,88,86,86,87,85,88,86,86,87,85,88,86,86,87,85,88,86,86,83.8,83.9,85.5,84.3,83.6,85.5,Maths,Engineering
Student 1347,86,82,87,86,84,86,82,87,86,84,86,82,87,86,84,86,82,87,86,84,86,82,87,86,84,86,82,87,86,84,86,82,87,86,84,86,82,87,86,84,86,82,87,86,84,86,82,87,86,84,83.5,83.4,84.1,83.6,83.4,84.1,Maths,Engineering
Student 1348,82,81,83,84,82,82,81,83,84,82,82,81,83,84,82,82,81,83,84,82,82,81,83,84,82,82,81,83,84,82,82,81,83,84,82,82,81,83,84,82,82,81,83,84,82,82,81,83,84,82,84.1,83.4,85.2,84.7,84.0,85.2,Maths,Engineering
Student 1349,88,84,85,80,84,88,84,85,80,84,88,84,85,80,84,88,84,85,80,84,88,84,85,80,84,88,84,85,80,84,88,84,85,80,84,88,84,85,80,84,88,84,85,80,84,88,84,85,80,84,84.2,84.2,83.5,83.9,82.8,84.2,Tamil,BA
Student 1350,88,83,84,96,84,88,83,84,96,84,88,83,84,96,84,88,83,84,96,84,88,83,84,96,84,88,83,84,96,84,88,83,84,96,84,88,83,84,96,84,88,83,84,96,84,88,83,84,96,84,83.4,81.7,84.0,96.7,83.9,96.7,Science,Medical
Student 1351,86,80,80,87,82,86,80,80,87,82,86,80,80,87,82,86,80,80,87,82,86,80,80,87,82,86,80,80,87,82,86,80,80,87,82,86,80,80,87,82,86,80,80,87,82,86,80,80,87,82,84.0,83.1,83.8,83.9,83.4,84.0,Tamil,BA
Student 1352,81,82,88,81,86,81,82,88,81,86,81,82,88,81,86,81,82,88,81,86,81,82,88,81,86,81,82,88,81,86,81,82,88,81,86,81,82,88,81,86,81,82,88,81,86,81,82,88,81,86,83.2,83.0,84.4,84.1,84.7,84.7,Social,Commerce
Student 1353,83,81,90,87,80,83,81,90,87,80,83,81,90,87,80,83,81,90,87,80,83,81,90,87,80,83,81,90,87,80,83,81,90,87,80,83,81,90,87,80,83,81,90,87,80,83,81,90,87,80,84.0,82.9,91.3,84.2,83.0,91.3,Maths,Engineering
Student 1354,86,83,87,81,85,86,83,87,81,85,86,83,87,81,85,86,83,87,81,85,86,83,87,81,85,86,83,87,81,85,86,83,87,81,85,86,83,87,81,85,86,83,87,81,85,86,83,87,81,85,84.0,82.9,83.9,83.5,85.9,85.9,Social,Commerce
Student 1355,82,81,85,83,83,82,81,85,83,83,82,81,85,83,83,82,81,85,83,83,82,81,85,83,83,82,81,85,83,83,82,81,85,83,83,82,81,85,83,83,82,81,85,83,83,82,81,85,83,83,83.0,83.7,85.3,85.8,84.4,85.8,Science,Medical
Student 1356,81,82,85,82,87,81,82,85,82,87,81,82,85,82,87,81,82,85,82,87,81,82,85,82,87,81,82,85,82,87,81,82,85,82,87,81,82,85,82,87,81,82,85,82,87,81,82,85,82,87,84.8,83.8,83.8,84.4,84.6,84.8,Tamil,BA
Student 1357,83,86,87,88,87,83,86,87,88,87,83,86,87,88,87,83,86,87,88,87,83,86,87,88,87,83,86,87,88,87,83,86,87,88,87,83,86,87,88,87,83,86,87,88,87,83,86,87,88,87,84.4,85.0,83.6,84.7,84.9,85.0,English,Arts
Student 1358,81,81,84,81,83,81,81,84,81,83,81,81,84,81,83,81,81,84,81,83,81,81,84,81,83,81,81,84,81,83,81,81,84,81,83,81,81,84,81,83,81,81,84,81,83,81,81,84,81,83,83.1,84.8,84.2,84.5,83.0,84.8,English,Arts
Student 1359,82,86,85,87,83,82,86,85,87,83,82,86,85,87,83,82,86,85,87,83,82,86,85,87,83,82,86,85,87,83,82,86,85,87,83,82,86,85,87,83,82,86,85,87,83,82,86,85,87,83,83.3,84.0,84.6,84.4,84.4,84.6,Maths,Engineering
Student 1360,85,86,85,97,84,85,86,85,97,84,85,86,85,97,84,85,86,85,97,84,85,86,85,97,84,85,86,85,97,84,85,86,85,97,84,85,86,85,97,84,85,86,85,97,84,85,86,85,97,84,84.4,84.5,83.4,97.4,84.3,97.4,Science,Medical
Student 1361,86,84,85,87,80,86,84,85,87,80,86,84,85,87,80,86,84,85,87,80,86,84,85,87,80,86,84,85,87,80,86,84,85,87,80,86,84,85,87,80,86,84,85,87,80,86,84,85,87,80,83.6,83.1,83.9,84.9,83.6,84.9,Science,Medical
Student 1362,88,86,87,87,88,88,86,87,87,88,88,86,87,87,88,88,86,87,87,88,88,86,87,87,88,88,86,87,87,88,88,86,87,87,88,88,86,87,87,88,88,86,87,87,88,88,86,87,87,88,84.6,83.6,84.3,84.0,85.8,85.8,Social,Commerce
Student 1363,85,80,80,85,88,85,80,80,85,88,85,80,80,85,88,85,80,80,85,88,85,80,80,85,88,85,80,80,85,88,85,80,80,85,88,85,80,80,85,88,85,80,80,85,88,85,80,80,85,88,84.2,83.8,83.9,83.0,82.7,84.2,Tamil,BA
Student 1364,86,81,91,82,87,86,81,91,82,87,86,81,91,82,87,86,81,91,82,87,86,81,91,82,87,86,81,91,82,87,86,81,91,82,87,86,81,91,82,87,86,81,91,82,87,86,81,91,82,87,84.1,82.3,91.0,83.8,84.3,91.0,Maths,Engineering
Student 1365,86,80,85,81,88,86,80,85,81,88,86,80,85,81,88,86,80,85,81,88,86,80,85,81,88,86,80,85,81,88,86,80,85,81,88,86,80,85,81,88,86,80,85,81,88,86,80,85,81,88,85.5,84.2,84.8,85.0,84.8,85.5,Tamil,BA
Student 1366,84,84,83,82,88,84,84,83,82,88,84,84,83,82,88,84,84,83,82,88,84,84,83,82,88,84,84,83,82,88,84,84,83,82,88,84,84,83,82,88,84,84,83,82,88,84,84,83,82,88,84.4,84.6,83.2,84.5,85.1,85.1,Social,Commerce
Student 1367,81,87,88,83,82,81,87,88,83,82,81,87,88,83,82,81,87,88,83,82,81,87,88,83,82,81,87,88,83,82,81,87,88,83,82,81,87,88,83,82,81,87,88,83,82,81,87,88,83,82,83.1,84.4,84.7,82.5,82.1,84.7,Maths,Engineering
Student 1368,88,88,85,85,80,88,88,85,85,80,88,88,85,85,80,88,88,85,85,80,88,88,85,85,80,88,88,85,85,80,88,88,85,85,80,88,88,85,85,80,88,88,85,85,80,88,88,85,85,80,84.8,85.4,83.2,83.7,82.6,85.4,English,Arts
Student 1369,85,82,83,87,84,85,82,83,87,84,85,82,83,87,84,85,82,83,87,84,85,82,83,87,84,85,82,83,87,84,85,82,83,87,84,85,82,83,87,84,85,82,83,87,84,85,82,83,87,84,84.0,83.4,82.3,83.9,83.5,84.0,Tamil,BA
Student 1370,81,81,82,96,88,81,81,82,96,88,81,81,82,96,88,81,81,82,96,88,81,81,82,96,88,81,81,82,96,88,81,81,82,96,88,81,81,82,96,88,81,81,82,96,88,81,81,82,96,88,83.7,83.5,85.1,97.3,84.3,97.3,Science,Medical
Student 1371,81,84,84,87,82,81,84,84,87,82,81,84,84,87,82,81,84,84,87,82,81,84,84,87,82,81,84,84,87,82,81,84,84,87,82,81,84,84,87,82,81,84,84,87,82,81,84,84,87,82,84.3,83.3,83.6,84.0,82.5,84.3,Tamil,BA
Student 1372,84,87,81,85,84,84,87,81,85,84,84,87,81,85,84,84,87,81,85,84,84,87,81,85,84,84,87,81,85,84,84,87,81,85,84,84,87,81,85,84,84,87,81,85,84,84,87,81,85,84,84.0,85.2,83.5,83.4,84.5,85.2,English,Arts
Student 1373,84,85,80,87,87,84,85,80,87,87,84,85,80,87,87,84,85,80,87,87,84,85,80,87,87,84,85,80,87,87,84,85,80,87,87,84,85,80,87,87,84,85,80,87,87,84,85,80,87,87,84.8,84.1,83.2,83.8,85.2,85.2,Social,Commerce
Student 1374,82,84,84,82,82,82,84,84,82,82,82,84,84,82,82,82,84,84,82,82,82,84,84,82,82,82,84,84,82,82,82,84,84,82,82,82,84,84,82,82,82,84,84,82,82,82,84,84,82,82,83.9,84.6,84.2,83.4,83.9,84.6,English,Arts
Student 1375,81,83,91,85,82,81,83,91,85,82,81,83,91,85,82,81,83,91,85,82,81,83,91,85,82,81,83,91,85,82,81,83,91,85,82,81,83,91,85,82,81,83,91,85,82,81,83,91,85,82,83.9,84.7,91.3,83.8,83.7,91.3,Maths,Engineering
Student 1376,81,87,87,82,82,81,87,87,82,82,81,87,87,82,82,81,87,87,82,82,81,87,87,82,82,81,87,87,82,82,81,87,87,82,82,81,87,87,82,82,81,87,87,82,82,81,87,87,82,82,83.5,84.3,83.8,84.3,84.4,84.4,Social,Commerce
Student 1377,86,88,84,87,83,86,88,84,87,83,86,88,84,87,83,86,88,84,87,83,86,88,84,87,83,86,88,84,87,83,86,88,84,87,83,86,88,84,87,83,86,88,84,87,83,86,88,84,87,83,84.5,85.0,84.1,85.8,82.8,85.8,Science,Medical
Student 1378,80,83,82,83,82,80,83,82,83,82,80,83,82,83,82,80,83,82,83,82,80,83,82,83,82,80,83,82,83,82,80,83,82,83,82,80,83,82,83,82,80,83,82,83,82,80,83,82,83,82,83.5,83.8,83.9,82.8,83.3,83.9,Maths,Engineering
Student 1379,82,80,86,80,86,82,80,86,80,86,82,80,86,80,86,82,80,86,80,86,82,80,86,80,86,82,80,86,80,86,82,80,86,80,86,82,80,86,80,86,82,80,86,80,86,82,80,86,80,86,83.7,84.3,82.7,83.8,84.0,84.3,English,Arts
Student 1380,85,81,85,99,86,85,81,85,99,86,85,81,85,99,86,85,81,85,99,86,85,81,85,99,86,85,81,85,99,86,85,81,85,99,86,85,81,85,99,86,85,81,85,99,86,85,81,85,99,86,84.9,84.4,84.6,97.9,81.8,97.9,Science,Medical
Student 1381,83,86,86,85,80,83,86,86,85,80,83,86,86,85,80,83,86,86,85,80,83,86,86,85,80,83,86,86,85,80,83,86,86,85,80,83,86,86,85,80,83,86,86,85,80,83,86,86,85,80,84.4,85.6,84.1,82.4,83.0,85.6,English,Arts
Student 1382,82,84,84,82,88,82,84,84,82,88,82,84,84,82,88,82,84,84,82,88,82,84,84,82,88,82,84,84,82,88,82,84,84,82,88,82,84,84,82,88,82,84,84,82,88,82,84,84,82,88,84.5,83.4,85.5,84.0,84.3,85.5,Maths,Engineering
Student 1383,84,84,86,88,80,84,84,86,88,80,84,84,86,88,80,84,84,86,88,80,84,84,86,88,80,84,84,86,88,80,84,84,86,88,80,84,84,86,88,80,84,84,86,88,80,84,84,86,88,80,84.2,84.4,85.5,85.3,83.9,85.5,Maths,Engineering
Student 1384,86,83,81,81,82,86,83,81,81,82,86,83,81,81,82,86,83,81,81,82,86,83,81,81,82,86,83,81,81,82,86,83,81,81,82,86,83,81,81,82,86,83,81,81,82,86,83,81,81,82,83.6,84.9,82.8,84.0,83.3,84.9,English,Arts
Student 1385,83,80,87,88,86,83,80,87,88,86,83,80,87,88,86,83,80,87,88,86,83,80,87,88,86,83,80,87,88,86,83,80,87,88,86,83,80,87,88,86,83,80,87,88,86,83,80,87,88,86,84.6,82.5,83.4,84.4,83.2,84.6,Tamil,BA
Student 1386,80,85,90,86,81,80,85,90,86,81,80,85,90,86,81,80,85,90,86,81,80,85,90,86,81,80,85,90,86,81,80,85,90,86,81,80,85,90,86,81,80,85,90,86,81,80,85,90,86,81,83.2,83.8,91.2,84.3,85.1,91.2,Maths,Engineering
Student 1387,84,80,85,88,81,84,80,85,88,81,84,80,85,88,81,84,80,85,88,81,84,80,85,88,81,84,80,85,88,81,84,80,85,88,81,84,80,85,88,81,84,80,85,88,81,84,80,85,88,81,83.8,84.7,83.2,84.7,83.8,84.7,English,Arts
Student 1388,84,81,82,86,86,84,81,82,86,86,84,81,82,86,86,84,81,82,86,86,84,81,82,86,86,84,81,82,86,86,84,81,82,86,86,84,81,82,86,86,84,81,82,86,86,84,81,82,86,86,83.6,83.5,82.5,85.0,84.2,85.0,Science,Medical
Student 1389,80,86,81,83,81,80,86,81,83,81,80,86,81,83,81,80,86,81,83,81,80,86,81,83,81,80,86,81,83,81,80,86,81,83,81,80,86,81,83,81,80,86,81,83,81,80,86,81,83,81,82.5,84.0,84.6,84.1,84.4,84.6,Maths,Engineering
